trial_num,data_segment,violation,left_shape,right_shape,left_height,right_height,left_speed,right_speed,rand_violation_choice
1305,train,False,Sphere,Cylinder,1.25,1.25,2.5,2.0,N.A.
1306,train,False,Cone,Sphere,1.5,1.5,2.5,0.5,N.A.
1307,train,False,Cylinder,Sphere,0.5,0.5,1.5,2.0,N.A.
1308,train,False,Cube,Cone,1.0,0.5,2.0,2.0,N.A.
1309,train,False,Sphere,Cone,0.75,0.75,1.5,0.5,N.A.
1310,train,False,Sphere,Sphere,1.5,1.25,2.5,2.5,N.A.
1311,train,False,Sphere,Side_Cylinder,1.5,1.5,0.5,1.5,N.A.
1312,train,False,Inverted_Cone,Inverted_Cone,1.5,0.5,2.0,2.0,N.A.
1313,train,False,Side_Cylinder,Cone,0.5,0.5,1.5,0.5,N.A.
1314,train,False,Cylinder,Inverted_Cone,0.75,0.75,2.5,0.5,N.A.
1315,train,False,Inverted_Cone,Cone,1.5,1.5,1.0,1.5,N.A.
1316,train,False,Side_Cylinder,Sphere,1.25,1.25,2.0,1.5,N.A.
1317,train,False,Side_Cylinder,Cube,0.75,0.75,2.5,2.5,N.A.
1318,train,False,Cone,Cube,0.5,0.5,0.5,0.5,N.A.
1319,train,False,Cone,Side_Cylinder,1.25,1.5,0.5,0.5,N.A.
1320,train,False,Sphere,Cube,1.0,0.5,2.5,2.5,N.A.
1321,train,False,Cube,Cone,0.5,0.5,1.5,1.5,N.A.
1322,train,False,Cube,Cone,1.0,1.0,2.5,1.5,N.A.
1323,train,False,Inverted_Cone,Cone,1.5,1.5,2.5,1.5,N.A.
1324,train,False,Inverted_Cone,Sphere,0.75,0.75,2.0,0.5,N.A.
1325,train,False,Cube,Cylinder,1.5,1.5,0.5,1.5,N.A.
1326,train,False,Side_Cylinder,Sphere,1.0,1.0,1.0,2.5,N.A.
1327,train,False,Sphere,Cylinder,1.25,1.5,0.5,0.5,N.A.
1328,train,False,Cube,Side_Cylinder,0.5,0.5,2.0,2.0,N.A.
1329,train,False,Sphere,Cube,0.75,0.75,0.5,1.5,N.A.
1330,train,False,Sphere,Sphere,1.0,1.25,2.5,2.5,N.A.
1331,train,False,Side_Cylinder,Inverted_Cone,0.75,1.5,2.5,2.5,N.A.
1332,train,False,Cube,Sphere,0.75,0.75,0.5,1.5,N.A.
1333,train,False,Inverted_Cone,Inverted_Cone,1.5,1.5,2.0,2.0,N.A.
1334,train,False,Cube,Cone,1.25,0.5,2.5,2.5,N.A.
1335,train,False,Side_Cylinder,Inverted_Cone,1.25,1.25,2.5,0.5,N.A.
1336,train,False,Inverted_Cone,Cube,0.5,1.0,0.5,0.5,N.A.
1337,train,False,Side_Cylinder,Sphere,1.5,1.0,0.5,0.5,N.A.
1338,train,False,Cylinder,Inverted_Cone,0.5,1.5,2.5,2.5,N.A.
1339,train,False,Cone,Cube,1.0,1.5,0.5,0.5,N.A.
1340,train,False,Cone,Inverted_Cone,0.75,0.75,2.5,2.5,N.A.
1341,train,False,Cylinder,Side_Cylinder,0.5,1.0,2.5,2.5,N.A.
1342,train,False,Cube,Cone,1.25,1.25,2.0,1.0,N.A.
1343,train,False,Cube,Cylinder,1.5,1.5,1.5,2.5,N.A.
1344,train,False,Cylinder,Side_Cylinder,1.5,1.5,1.0,2.0,N.A.
1345,train,False,Side_Cylinder,Cone,1.0,1.5,1.0,1.0,N.A.
1346,train,False,Sphere,Sphere,1.5,1.5,0.5,1.0,N.A.
1347,train,False,Sphere,Inverted_Cone,1.25,0.5,1.0,1.0,N.A.
1348,train,False,Side_Cylinder,Side_Cylinder,1.0,0.5,2.5,2.5,N.A.
1349,train,False,Cone,Cone,1.5,0.5,1.0,1.0,N.A.
1350,train,False,Cube,Cone,1.25,1.25,2.0,0.5,N.A.
1351,train,False,Sphere,Inverted_Cone,0.5,1.0,0.5,0.5,N.A.
1352,train,False,Cone,Sphere,1.0,1.0,1.0,1.5,N.A.
1353,train,False,Cylinder,Cone,0.5,0.5,2.5,0.5,N.A.
1354,train,False,Cube,Cone,0.75,1.0,0.5,0.5,N.A.
1355,train,False,Inverted_Cone,Side_Cylinder,0.75,0.75,0.5,2.0,N.A.
1356,train,False,Inverted_Cone,Cylinder,1.25,0.75,0.5,0.5,N.A.
1357,train,False,Cone,Cylinder,0.75,0.75,1.5,2.5,N.A.
1358,train,False,Cube,Inverted_Cone,0.75,1.0,2.0,2.0,N.A.
1359,train,False,Sphere,Side_Cylinder,0.5,0.5,2.5,2.5,N.A.
1360,train,False,Cone,Sphere,0.75,1.0,0.5,0.5,N.A.
1361,train,False,Cylinder,Inverted_Cone,1.25,1.25,2.0,2.5,N.A.
1362,train,False,Side_Cylinder,Inverted_Cone,1.0,1.5,2.5,2.5,N.A.
1363,train,False,Inverted_Cone,Inverted_Cone,1.0,1.0,2.0,0.5,N.A.
1364,train,False,Cylinder,Cylinder,1.0,1.25,1.0,1.0,N.A.
1365,train,False,Cylinder,Sphere,1.0,1.0,0.5,1.5,N.A.
1366,train,False,Cube,Cube,0.75,0.75,1.5,1.0,N.A.
1367,train,False,Inverted_Cone,Inverted_Cone,1.25,1.25,1.0,2.0,N.A.
1368,train,False,Side_Cylinder,Cylinder,1.0,0.5,1.5,1.5,N.A.
1369,train,False,Side_Cylinder,Cube,1.5,1.5,0.5,2.5,N.A.
1370,train,False,Cube,Sphere,1.25,1.5,2.0,2.0,N.A.
1371,train,False,Inverted_Cone,Cube,0.5,0.5,2.0,2.0,N.A.
1372,train,False,Sphere,Cone,1.25,1.25,1.5,2.5,N.A.
1373,train,False,Cylinder,Side_Cylinder,1.5,0.75,1.5,1.5,N.A.
1374,train,False,Cylinder,Cylinder,0.75,0.75,0.5,2.0,N.A.
1375,train,False,Sphere,Cube,1.25,1.25,1.0,2.5,N.A.
1376,train,False,Inverted_Cone,Cone,1.25,1.5,1.0,1.0,N.A.
1377,train,False,Cube,Cube,1.5,0.75,1.5,1.5,N.A.
1378,train,False,Side_Cylinder,Inverted_Cone,1.0,1.0,2.5,0.5,N.A.
1379,train,False,Cube,Inverted_Cone,1.25,1.25,1.5,1.0,N.A.
1380,train,False,Inverted_Cone,Sphere,1.25,1.25,1.0,2.0,N.A.
1381,train,False,Side_Cylinder,Side_Cylinder,1.5,1.5,1.5,1.0,N.A.
1382,train,False,Cube,Side_Cylinder,1.0,1.0,0.5,1.5,N.A.
1383,train,False,Cone,Cylinder,1.5,0.75,1.0,1.0,N.A.
1384,train,False,Cube,Cube,1.25,1.25,2.5,2.0,N.A.
1385,train,False,Inverted_Cone,Inverted_Cone,1.25,0.75,0.5,0.5,N.A.
1386,train,False,Inverted_Cone,Inverted_Cone,0.5,0.5,1.0,1.5,N.A.
1387,train,False,Cube,Inverted_Cone,1.25,1.25,2.0,2.5,N.A.
1388,train,False,Side_Cylinder,Inverted_Cone,0.5,0.5,1.0,2.5,N.A.
1389,train,False,Side_Cylinder,Cylinder,1.25,0.75,2.5,2.5,N.A.
1390,train,False,Cube,Inverted_Cone,0.75,1.25,0.5,0.5,N.A.
1391,train,False,Cube,Cone,0.5,0.5,1.5,0.5,N.A.
1392,train,False,Inverted_Cone,Side_Cylinder,0.5,0.5,2.0,1.5,N.A.
1393,train,False,Cone,Cone,1.5,1.5,2.5,1.5,N.A.
1394,train,False,Sphere,Inverted_Cone,0.5,0.5,2.0,1.5,N.A.
1395,train,False,Cone,Cone,1.5,1.25,2.0,2.0,N.A.
1396,train,False,Cube,Sphere,1.0,1.0,1.0,2.5,N.A.
1397,train,False,Side_Cylinder,Cone,1.5,1.0,0.5,0.5,N.A.
1398,train,False,Cylinder,Inverted_Cone,1.0,1.0,2.0,2.5,N.A.
1399,train,False,Sphere,Cube,1.5,1.0,1.5,1.5,N.A.
1400,train,False,Cylinder,Inverted_Cone,0.5,1.25,2.5,2.5,N.A.
1401,train,False,Cube,Cylinder,0.75,1.0,2.5,2.5,N.A.
1402,train,False,Cone,Cube,0.75,1.5,1.0,1.0,N.A.
1403,train,False,Cylinder,Cone,1.5,0.5,2.0,2.0,N.A.
1404,train,False,Cone,Cone,1.0,1.5,0.5,0.5,N.A.
1405,train,False,Sphere,Sphere,1.0,0.5,1.5,1.5,N.A.
1406,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,1.0,2.5,N.A.
1407,train,False,Sphere,Sphere,0.75,0.75,2.5,2.0,N.A.
1408,train,False,Sphere,Inverted_Cone,1.25,1.25,1.0,2.0,N.A.
1409,train,False,Cone,Inverted_Cone,1.0,1.0,1.5,0.5,N.A.
1410,train,False,Cone,Cone,1.25,1.25,0.5,1.5,N.A.
1411,train,False,Side_Cylinder,Sphere,0.5,0.5,2.0,2.0,N.A.
1412,train,False,Cylinder,Cone,0.75,0.75,1.5,1.5,N.A.
1413,train,False,Cylinder,Cylinder,1.0,1.0,2.0,1.5,N.A.
1414,train,False,Side_Cylinder,Inverted_Cone,0.5,0.5,1.5,1.0,N.A.
1415,train,False,Cube,Sphere,1.5,0.75,1.5,1.5,N.A.
1416,train,False,Sphere,Cone,0.75,0.5,0.5,0.5,N.A.
1417,train,False,Sphere,Cone,0.5,0.75,2.0,2.0,N.A.
1418,train,False,Inverted_Cone,Inverted_Cone,0.5,1.0,2.5,2.5,N.A.
1419,train,False,Inverted_Cone,Inverted_Cone,1.5,1.25,1.5,1.5,N.A.
1420,train,False,Sphere,Cone,1.25,0.5,1.0,1.0,N.A.
1421,train,False,Side_Cylinder,Side_Cylinder,0.5,0.5,0.5,2.0,N.A.
1422,train,False,Side_Cylinder,Cube,1.25,1.25,1.0,2.5,N.A.
1423,train,False,Cone,Sphere,1.5,1.5,2.0,1.5,N.A.
1424,train,False,Cylinder,Cylinder,1.0,1.0,0.5,1.0,N.A.
1425,train,False,Cone,Cone,1.25,1.25,2.5,1.0,N.A.
1426,train,False,Cylinder,Inverted_Cone,1.0,1.0,2.5,1.0,N.A.
1427,train,False,Sphere,Cube,0.75,0.75,0.5,0.5,N.A.
1428,train,False,Cube,Side_Cylinder,0.5,0.5,2.5,1.0,N.A.
1429,train,False,Cylinder,Cube,0.5,1.25,1.5,1.5,N.A.
1430,train,False,Cube,Inverted_Cone,1.0,1.25,0.5,0.5,N.A.
1431,train,False,Inverted_Cone,Sphere,0.75,1.5,1.5,1.5,N.A.
1432,train,False,Side_Cylinder,Sphere,0.5,0.75,1.0,1.0,N.A.
1433,train,False,Inverted_Cone,Sphere,0.5,1.5,2.0,2.0,N.A.
1434,train,False,Side_Cylinder,Cube,1.5,1.5,1.0,0.5,N.A.
1435,train,False,Sphere,Cube,0.75,1.0,1.5,1.5,N.A.
1436,train,False,Cube,Cone,0.5,0.5,1.0,0.5,N.A.
1437,train,False,Cylinder,Side_Cylinder,1.0,1.0,0.5,0.5,N.A.
1438,train,False,Cylinder,Cube,1.5,1.25,1.0,1.0,N.A.
1439,train,False,Cylinder,Cylinder,1.25,1.0,2.5,2.5,N.A.
1440,train,False,Cylinder,Cylinder,0.5,1.5,2.5,2.5,N.A.
1441,train,False,Inverted_Cone,Cube,1.25,1.25,1.5,2.5,N.A.
1442,train,False,Inverted_Cone,Sphere,1.0,1.5,2.5,2.5,N.A.
1443,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,2.0,1.5,N.A.
1444,train,False,Cylinder,Inverted_Cone,1.5,1.25,1.0,1.0,N.A.
1445,train,False,Cylinder,Side_Cylinder,1.5,0.5,2.5,2.5,N.A.
1446,train,False,Cube,Inverted_Cone,0.75,0.75,1.0,1.0,N.A.
1447,train,False,Inverted_Cone,Cylinder,1.5,1.25,1.0,1.0,N.A.
1448,train,False,Cylinder,Side_Cylinder,1.5,1.5,2.5,1.5,N.A.
1449,train,False,Inverted_Cone,Sphere,0.75,1.25,0.5,0.5,N.A.
1450,train,False,Inverted_Cone,Side_Cylinder,1.25,1.25,0.5,0.5,N.A.
1451,train,False,Cube,Side_Cylinder,1.0,1.0,2.0,2.5,N.A.
1452,train,False,Cylinder,Inverted_Cone,1.25,1.5,1.5,1.5,N.A.
1453,train,False,Side_Cylinder,Cube,0.5,1.5,2.5,2.5,N.A.
1454,train,False,Inverted_Cone,Cylinder,0.75,0.75,2.5,1.5,N.A.
1455,train,False,Side_Cylinder,Sphere,0.5,0.5,2.5,2.5,N.A.
1456,train,False,Inverted_Cone,Cylinder,0.75,1.5,1.5,1.5,N.A.
1457,train,False,Sphere,Side_Cylinder,1.0,0.5,1.5,1.5,N.A.
1458,train,False,Sphere,Cube,1.5,1.5,2.0,1.0,N.A.
1459,train,False,Cone,Sphere,1.25,1.5,2.5,2.5,N.A.
1460,train,False,Cube,Cube,1.5,1.25,0.5,0.5,N.A.
1461,train,False,Cube,Cube,1.25,1.25,0.5,2.5,N.A.
1462,train,False,Cone,Cylinder,1.0,1.0,2.5,2.0,N.A.
1463,train,False,Sphere,Sphere,0.75,0.75,1.0,1.5,N.A.
1464,train,False,Side_Cylinder,Sphere,1.5,1.0,1.5,1.5,N.A.
1465,train,False,Sphere,Side_Cylinder,0.75,0.75,2.0,0.5,N.A.
1466,train,False,Cylinder,Inverted_Cone,0.5,0.5,1.5,2.0,N.A.
1467,train,False,Cube,Cube,0.5,0.5,2.0,1.0,N.A.
1468,train,False,Cube,Cone,1.5,0.5,0.5,0.5,N.A.
1469,train,False,Sphere,Cylinder,1.0,1.0,0.5,2.0,N.A.
1470,train,False,Side_Cylinder,Sphere,1.5,1.5,2.0,2.5,N.A.
1471,train,False,Cone,Side_Cylinder,0.5,0.5,2.0,2.0,N.A.
1472,train,False,Side_Cylinder,Cylinder,1.0,0.5,2.0,2.0,N.A.
1473,train,False,Sphere,Sphere,1.0,1.5,1.0,1.0,N.A.
1474,train,False,Sphere,Cylinder,1.25,1.25,1.5,2.0,N.A.
1475,train,False,Cube,Side_Cylinder,1.25,1.0,2.0,2.0,N.A.
1476,train,False,Side_Cylinder,Cylinder,1.25,0.5,0.5,0.5,N.A.
1477,train,False,Cube,Cylinder,0.5,0.5,1.0,0.5,N.A.
1478,train,False,Cylinder,Side_Cylinder,0.5,0.5,2.5,2.0,N.A.
1479,train,False,Cone,Side_Cylinder,0.75,0.75,1.5,0.5,N.A.
1480,train,False,Side_Cylinder,Inverted_Cone,1.25,1.25,1.0,2.5,N.A.
1481,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,1.5,2.5,N.A.
1482,train,False,Inverted_Cone,Sphere,1.0,1.0,2.0,0.5,N.A.
1483,train,False,Sphere,Cone,1.25,1.5,0.5,0.5,N.A.
1484,train,False,Cone,Cube,1.25,1.25,1.0,2.0,N.A.
1485,train,False,Side_Cylinder,Sphere,1.25,0.5,0.5,0.5,N.A.
1486,train,False,Inverted_Cone,Side_Cylinder,1.25,1.25,0.5,1.0,N.A.
1487,train,False,Cylinder,Cube,0.75,0.5,1.5,1.5,N.A.
1488,train,False,Side_Cylinder,Cylinder,0.5,0.5,0.5,0.5,N.A.
1489,train,False,Side_Cylinder,Side_Cylinder,1.0,1.0,2.0,0.5,N.A.
1490,train,False,Cone,Side_Cylinder,1.5,1.5,1.0,0.5,N.A.
1491,train,False,Cone,Cone,1.0,1.0,1.5,0.5,N.A.
1492,train,False,Inverted_Cone,Side_Cylinder,1.0,1.0,1.0,1.5,N.A.
1493,train,False,Sphere,Inverted_Cone,1.5,1.5,2.5,1.5,N.A.
1494,train,False,Side_Cylinder,Sphere,0.75,0.75,2.5,1.0,N.A.
1495,train,False,Inverted_Cone,Cone,0.5,0.75,2.5,2.5,N.A.
1496,train,False,Cone,Inverted_Cone,1.5,1.5,0.5,2.5,N.A.
1497,train,False,Cone,Cone,1.25,1.5,0.5,0.5,N.A.
1498,train,False,Inverted_Cone,Cylinder,1.5,0.75,1.0,1.0,N.A.
1499,train,False,Cube,Cube,1.25,0.75,1.5,1.5,N.A.
1500,train,False,Cone,Cylinder,1.25,1.25,1.0,1.0,N.A.
1501,train,False,Inverted_Cone,Inverted_Cone,0.5,0.5,1.5,2.5,N.A.
1502,train,False,Cube,Sphere,1.0,0.75,0.5,0.5,N.A.
1503,train,False,Cylinder,Sphere,1.5,1.5,1.0,2.5,N.A.
1504,train,False,Cone,Cube,1.0,1.0,0.5,1.0,N.A.
1505,train,False,Cube,Inverted_Cone,1.5,1.25,0.5,0.5,N.A.
1506,train,False,Inverted_Cone,Sphere,1.25,1.0,2.5,2.5,N.A.
1507,train,False,Cylinder,Side_Cylinder,0.75,1.5,2.5,2.5,N.A.
1508,train,False,Inverted_Cone,Sphere,0.75,0.75,2.0,1.0,N.A.
1509,train,False,Side_Cylinder,Cube,1.5,1.25,1.5,1.5,N.A.
1510,train,False,Inverted_Cone,Cylinder,1.0,1.0,2.5,2.5,N.A.
1511,train,False,Cylinder,Cone,1.5,1.5,1.5,2.5,N.A.
1512,train,False,Cone,Cone,0.75,0.5,0.5,0.5,N.A.
1513,train,False,Inverted_Cone,Inverted_Cone,1.25,1.25,1.0,1.0,N.A.
1514,train,False,Sphere,Sphere,0.75,0.75,1.0,0.5,N.A.
1515,train,False,Cylinder,Cone,0.5,0.75,2.0,2.0,N.A.
1516,train,False,Inverted_Cone,Inverted_Cone,1.0,1.25,0.5,0.5,N.A.
1517,train,False,Inverted_Cone,Cube,1.25,0.75,2.0,2.0,N.A.
1518,train,False,Sphere,Inverted_Cone,0.75,0.75,2.0,1.5,N.A.
1519,train,False,Cube,Side_Cylinder,0.5,0.75,0.5,0.5,N.A.
1520,train,False,Cube,Cylinder,1.25,1.25,1.5,0.5,N.A.
1521,train,False,Cylinder,Cube,1.25,0.75,0.5,0.5,N.A.
1522,train,False,Cylinder,Cylinder,1.0,0.75,2.5,2.5,N.A.
1523,train,False,Sphere,Sphere,1.25,1.25,2.5,1.5,N.A.
1524,train,False,Sphere,Cone,1.5,1.25,2.5,2.5,N.A.
1525,train,False,Sphere,Cone,0.75,1.0,1.0,1.0,N.A.
1526,train,False,Cone,Cube,0.5,0.5,0.5,1.5,N.A.
1527,train,False,Inverted_Cone,Cylinder,1.25,1.0,2.5,2.5,N.A.
1528,train,False,Side_Cylinder,Sphere,1.25,1.25,0.5,1.5,N.A.
1529,train,False,Cube,Cube,0.75,0.75,2.5,1.5,N.A.
1530,train,False,Cone,Sphere,1.25,1.25,0.5,0.5,N.A.
1531,train,False,Cube,Cylinder,1.0,1.0,2.0,1.5,N.A.
1532,train,False,Cube,Side_Cylinder,0.5,0.75,2.0,2.0,N.A.
1533,train,False,Side_Cylinder,Side_Cylinder,1.0,0.5,1.0,1.0,N.A.
1534,train,False,Cylinder,Cylinder,1.5,0.75,1.0,1.0,N.A.
1535,train,False,Cylinder,Side_Cylinder,1.5,1.25,2.5,2.5,N.A.
1536,train,False,Side_Cylinder,Cylinder,1.5,1.5,0.5,0.5,N.A.
1537,train,False,Sphere,Cone,1.25,1.25,2.0,1.5,N.A.
1538,train,False,Side_Cylinder,Sphere,0.5,1.5,0.5,0.5,N.A.
1539,train,False,Cone,Side_Cylinder,1.0,1.25,1.5,1.5,N.A.
1540,train,False,Cylinder,Cone,0.75,1.25,0.5,0.5,N.A.
1541,train,False,Side_Cylinder,Cone,0.5,0.5,1.0,0.5,N.A.
1542,train,False,Cube,Inverted_Cone,0.75,0.75,1.5,2.5,N.A.
1543,train,False,Side_Cylinder,Cube,1.25,0.75,0.5,0.5,N.A.
1544,train,False,Cube,Side_Cylinder,1.0,1.25,2.5,2.5,N.A.
1545,train,False,Sphere,Cube,1.0,1.5,2.0,2.0,N.A.
1546,train,False,Cube,Side_Cylinder,1.25,0.5,1.5,1.5,N.A.
1547,train,False,Cone,Side_Cylinder,0.75,1.5,1.0,1.0,N.A.
1548,train,False,Cube,Cone,0.75,0.75,2.5,0.5,N.A.
1549,train,False,Cylinder,Cone,0.75,1.5,1.0,1.0,N.A.
1550,train,False,Cone,Cube,1.0,1.0,1.0,0.5,N.A.
1551,train,False,Cylinder,Cube,1.5,1.5,2.5,2.0,N.A.
1552,train,False,Sphere,Cone,1.5,1.5,1.0,2.0,N.A.
1553,train,False,Inverted_Cone,Cylinder,1.5,1.5,2.5,2.5,N.A.
1554,train,False,Cylinder,Cone,1.25,1.25,0.5,1.0,N.A.
1555,train,False,Sphere,Cone,0.5,1.25,1.5,1.5,N.A.
1556,train,False,Inverted_Cone,Inverted_Cone,0.75,0.75,1.0,2.5,N.A.
1557,train,False,Cylinder,Side_Cylinder,0.75,1.0,2.0,2.0,N.A.
1558,train,False,Cylinder,Inverted_Cone,0.5,0.5,2.0,2.0,N.A.
1559,train,False,Side_Cylinder,Inverted_Cone,0.5,1.5,2.5,2.5,N.A.
1560,train,False,Cylinder,Side_Cylinder,0.5,0.5,2.5,1.5,N.A.
1561,train,False,Cylinder,Cube,1.25,0.5,2.5,2.5,N.A.
1562,train,False,Cube,Inverted_Cone,1.0,1.0,2.5,1.0,N.A.
1563,train,False,Cube,Sphere,1.0,1.0,1.5,1.5,N.A.
1564,train,False,Side_Cylinder,Inverted_Cone,1.25,1.25,2.0,2.5,N.A.
1565,train,False,Cube,Inverted_Cone,1.5,0.75,2.0,2.0,N.A.
1566,train,False,Inverted_Cone,Cylinder,0.5,0.75,2.5,2.5,N.A.
1567,train,False,Sphere,Cone,1.0,0.75,1.0,1.0,N.A.
1568,train,False,Cube,Cylinder,1.25,0.5,1.5,1.5,N.A.
1569,train,False,Inverted_Cone,Cylinder,1.25,1.0,2.0,2.0,N.A.
1570,train,False,Sphere,Cylinder,0.75,0.5,2.5,2.5,N.A.
1571,train,False,Inverted_Cone,Cone,0.5,0.5,2.0,1.5,N.A.
1572,train,False,Inverted_Cone,Sphere,1.5,1.5,1.0,2.5,N.A.
1573,train,False,Cone,Cylinder,0.75,1.0,0.5,0.5,N.A.
1574,train,False,Side_Cylinder,Sphere,1.0,1.0,2.5,0.5,N.A.
1575,train,False,Cone,Cone,0.75,0.75,0.5,2.0,N.A.
1576,train,False,Inverted_Cone,Side_Cylinder,1.5,0.75,2.0,2.0,N.A.
1577,train,False,Cube,Side_Cylinder,1.5,1.5,0.5,1.5,N.A.
1578,train,False,Sphere,Side_Cylinder,1.0,1.0,2.0,2.5,N.A.
1579,train,False,Cube,Cone,1.25,1.25,1.0,1.0,N.A.
1580,train,False,Side_Cylinder,Cone,1.0,1.0,2.5,1.5,N.A.
1581,train,False,Cube,Cone,0.5,1.0,1.0,1.0,N.A.
1582,train,False,Cylinder,Inverted_Cone,0.5,0.5,2.5,0.5,N.A.
1583,train,False,Cylinder,Sphere,0.5,1.0,2.0,2.0,N.A.
1584,train,False,Cone,Cube,1.25,1.25,0.5,2.5,N.A.
1585,train,False,Inverted_Cone,Cylinder,1.5,1.5,2.5,1.0,N.A.
1586,train,False,Cube,Cone,0.5,0.5,0.5,1.5,N.A.
1587,train,False,Side_Cylinder,Cylinder,1.25,1.25,1.0,2.5,N.A.
1588,train,False,Sphere,Cube,1.25,1.0,2.0,2.0,N.A.
1589,train,False,Cylinder,Inverted_Cone,0.5,1.5,0.5,0.5,N.A.
1590,train,False,Side_Cylinder,Inverted_Cone,0.75,1.5,0.5,0.5,N.A.
1591,train,False,Sphere,Cube,0.5,0.5,2.5,0.5,N.A.
1592,train,False,Inverted_Cone,Side_Cylinder,1.0,1.0,1.5,2.5,N.A.
1593,train,False,Cone,Cone,1.25,1.0,0.5,0.5,N.A.
1594,train,False,Sphere,Cube,1.25,1.25,2.0,0.5,N.A.
1595,train,False,Inverted_Cone,Side_Cylinder,1.5,0.5,1.5,1.5,N.A.
1596,train,False,Sphere,Cube,0.75,1.5,2.5,2.5,N.A.
1597,train,False,Inverted_Cone,Inverted_Cone,1.25,1.25,1.5,2.5,N.A.
1598,train,False,Side_Cylinder,Cone,0.75,0.75,0.5,0.5,N.A.
1599,train,False,Cone,Inverted_Cone,0.75,0.75,2.5,2.0,N.A.
1600,train,False,Side_Cylinder,Cone,0.5,1.0,2.5,2.5,N.A.
1601,train,False,Cube,Sphere,0.5,0.5,0.5,0.5,N.A.
1602,train,False,Cube,Cylinder,1.5,1.5,0.5,0.5,N.A.
1603,train,False,Side_Cylinder,Cone,1.5,1.25,1.0,1.0,N.A.
1604,train,False,Cube,Cube,1.25,1.0,2.5,2.5,N.A.
1605,train,False,Cube,Inverted_Cone,1.5,1.5,0.5,2.0,N.A.
1606,train,False,Cube,Sphere,0.75,0.75,1.0,2.5,N.A.
1607,train,False,Side_Cylinder,Cylinder,0.75,0.75,2.0,2.0,N.A.
1608,train,False,Side_Cylinder,Cube,0.75,0.75,1.0,0.5,N.A.
1609,train,False,Inverted_Cone,Cone,1.25,1.25,1.5,1.0,N.A.
1610,train,False,Inverted_Cone,Side_Cylinder,1.5,1.5,2.0,2.0,N.A.
1611,train,False,Inverted_Cone,Cone,1.25,1.0,2.5,2.5,N.A.
1612,train,False,Cylinder,Cube,0.5,1.5,0.5,0.5,N.A.
1613,train,False,Cone,Side_Cylinder,1.25,0.5,2.5,2.5,N.A.
1614,train,False,Inverted_Cone,Sphere,1.0,1.0,0.5,2.0,N.A.
1615,train,False,Cube,Inverted_Cone,1.25,1.25,0.5,1.5,N.A.
1616,train,False,Side_Cylinder,Sphere,1.5,1.5,1.0,1.0,N.A.
1617,train,False,Cylinder,Cube,1.0,1.0,0.5,1.0,N.A.
1618,train,False,Cube,Inverted_Cone,1.5,1.5,1.0,2.5,N.A.
1619,train,False,Cube,Cone,1.0,1.0,2.5,1.0,N.A.
1620,train,False,Sphere,Cube,0.75,1.0,2.0,2.0,N.A.
1621,train,False,Cylinder,Inverted_Cone,1.0,1.0,2.5,2.5,N.A.
1622,train,False,Cylinder,Cone,0.5,0.75,1.5,1.5,N.A.
1623,train,False,Cylinder,Inverted_Cone,1.0,1.5,1.0,1.0,N.A.
1624,train,False,Inverted_Cone,Cylinder,1.0,1.0,1.0,2.5,N.A.
1625,train,False,Side_Cylinder,Side_Cylinder,0.75,0.5,2.0,2.0,N.A.
1626,train,False,Cylinder,Side_Cylinder,1.0,1.25,2.0,2.0,N.A.
1627,train,False,Sphere,Cylinder,1.0,0.5,2.0,2.0,N.A.
1628,train,False,Cylinder,Cube,1.25,1.25,2.0,1.5,N.A.
1629,train,False,Inverted_Cone,Inverted_Cone,1.25,1.25,0.5,2.5,N.A.
1630,train,False,Inverted_Cone,Cube,1.0,1.0,1.5,2.0,N.A.
1631,train,False,Cube,Cube,1.0,1.0,2.0,1.0,N.A.
1632,train,False,Cone,Cube,1.0,1.0,1.5,0.5,N.A.
1633,train,False,Side_Cylinder,Cube,1.0,1.0,0.5,1.5,N.A.
1634,train,False,Cylinder,Cylinder,0.75,0.75,2.0,2.5,N.A.
1635,train,False,Cone,Cube,0.5,1.5,0.5,0.5,N.A.
1636,train,False,Cylinder,Cone,0.75,1.25,2.0,2.0,N.A.
1637,train,False,Inverted_Cone,Cone,0.5,0.5,2.0,1.0,N.A.
1638,train,False,Sphere,Inverted_Cone,1.5,1.5,1.0,2.0,N.A.
1639,train,False,Cylinder,Cone,0.75,0.75,2.0,2.5,N.A.
1640,train,False,Cylinder,Cone,0.5,1.0,2.0,2.0,N.A.
1641,train,False,Cone,Cylinder,1.5,1.5,1.0,1.0,N.A.
1642,train,False,Side_Cylinder,Cylinder,1.0,1.5,1.0,1.0,N.A.
1643,train,False,Cone,Inverted_Cone,1.25,1.25,0.5,1.0,N.A.
1644,train,False,Cube,Side_Cylinder,0.5,0.5,1.0,1.5,N.A.
1645,train,False,Inverted_Cone,Cube,1.25,1.0,1.0,1.0,N.A.
1646,train,False,Side_Cylinder,Inverted_Cone,0.75,0.75,2.5,2.0,N.A.
1647,train,False,Side_Cylinder,Cube,1.5,1.5,2.0,1.0,N.A.
1648,train,False,Inverted_Cone,Cylinder,0.75,1.0,1.5,1.5,N.A.
1649,train,False,Cube,Cube,0.75,0.5,1.0,1.0,N.A.
