trial_num,data_segment,violation,shape,wall_type,obj_width,obj_height,opening_width,opening_height
1720,train,False,Torus,Normal,0.9,0.4,0.0,0.0
1721,train,False,Side_Cylinder,Normal,0.4,0.6,0.0,0.0
1722,train,False,Torus,Open,1.5,0.5,0.6,1.3
1723,train,False,Cube,Normal,1.6,0.6,0.0,0.0
1724,train,False,Sphere,Open,0.5,0.8,1.3,1.4
1725,train,False,Cylinder,Open,1.4,1.2,1.2,0.9
1726,train,False,Cube,Soft,1.6,0.4,0.0,0.0
1727,train,False,Inverted_Cone,Open,1.1,0.9,1.2,1.3
1728,train,False,Cylinder,Open,1.3,1.3,1.1,1.3
1729,train,False,Torus,Soft,0.4,1.2,0.0,0.0
1730,train,False,Torus,Soft,0.7,0.4,0.0,0.0
1731,train,False,Cone,Soft,1.3,0.8,0.0,0.0
1732,train,False,Torus,Open,0.7,1.4,1.4,1.7
1733,train,False,Cone,Open,0.4,0.5,0.6,0.8
1734,train,False,Cone,Open,1.6,1.0,0.8,1.4
1735,train,False,Cylinder,Open,0.9,0.4,1.1,1.2
1736,train,False,Cylinder,Normal,0.9,0.4,0.0,0.0
1737,train,False,Cone,Soft,0.8,0.4,0.0,0.0
1738,train,False,Inverted_Cone,Soft,1.0,0.7,0.0,0.0
1739,train,False,Cylinder,Open,0.9,1.0,1.1,1.3
1740,train,False,Cylinder,Normal,0.5,0.5,0.0,0.0
1741,train,False,Sphere,Open,1.6,0.7,0.7,1.2
1742,train,False,Cone,Normal,0.8,0.5,0.0,0.0
1743,train,False,Cylinder,Soft,1.4,1.4,0.0,0.0
1744,train,False,Side_Cylinder,Soft,1.2,1.1,0.0,0.0
1745,train,False,Cylinder,Open,1.0,1.3,0.6,0.6
1746,train,False,Inverted_Cone,Open,1.0,1.1,0.6,1.7
1747,train,False,Cone,Open,0.9,0.9,1.2,1.8
1748,train,False,Sphere,Normal,0.7,1.0,0.0,0.0
1749,train,False,Inverted_Cone,Open,0.7,0.4,1.0,1.5
1750,train,False,Torus,Normal,1.5,0.4,0.0,0.0
1751,train,False,Side_Cylinder,Open,1.1,0.8,1.0,1.0
1752,train,False,Cube,Normal,1.3,0.6,0.0,0.0
1753,train,False,Cone,Open,0.7,1.3,1.5,0.8
1754,train,False,Sphere,Normal,0.6,1.2,0.0,0.0
1755,train,False,Cylinder,Open,0.9,0.9,0.7,0.7
1756,train,False,Cube,Open,0.8,1.1,1.1,1.7
1757,train,False,Cone,Open,1.1,1.4,1.1,0.8
1758,train,False,Cylinder,Open,1.4,1.2,0.6,0.8
1759,train,False,Cube,Open,0.9,1.2,1.3,0.9
1760,train,False,Cylinder,Normal,1.3,1.2,0.0,0.0
1761,train,False,Cube,Open,0.6,1.1,0.8,1.8
1762,train,False,Torus,Open,1.5,1.1,1.6,1.1
1763,train,False,Cylinder,Open,0.7,1.2,1.4,1.3
1764,train,False,Cube,Soft,1.3,1.2,0.0,0.0
1765,train,False,Cube,Soft,1.6,0.6,0.0,0.0
1766,train,False,Cube,Open,0.6,1.1,1.3,0.9
1767,train,False,Inverted_Cone,Normal,0.6,1.4,0.0,0.0
1768,train,False,Cone,Open,1.0,0.8,1.5,1.1
1769,train,False,Cube,Open,0.8,0.9,1.1,1.8
1770,train,False,Side_Cylinder,Open,1.2,0.7,1.6,0.7
1771,train,False,Sphere,Soft,1.6,0.5,0.0,0.0
1772,train,False,Inverted_Cone,Normal,1.6,0.8,0.0,0.0
1773,train,False,Cone,Normal,1.6,0.5,0.0,0.0
1774,train,False,Cube,Open,1.6,1.3,1.4,1.4
1775,train,False,Cone,Open,0.8,0.9,1.6,0.6
1776,train,False,Torus,Soft,0.5,0.5,0.0,0.0
1777,train,False,Cone,Normal,1.6,1.2,0.0,0.0
1778,train,False,Cylinder,Open,1.2,1.2,1.5,1.2
1779,train,False,Sphere,Soft,0.7,0.9,0.0,0.0
1780,train,False,Cube,Soft,1.4,0.9,0.0,0.0
1781,train,False,Cone,Open,1.2,1.0,0.9,0.9
1782,train,False,Side_Cylinder,Open,1.0,0.9,1.1,1.7
1783,train,False,Side_Cylinder,Normal,1.6,1.2,0.0,0.0
1784,train,False,Inverted_Cone,Open,0.8,1.2,1.1,1.5
1785,train,False,Side_Cylinder,Open,0.6,0.5,1.6,1.2
1786,train,False,Cylinder,Open,0.8,0.8,1.6,1.6
1787,train,False,Side_Cylinder,Open,1.4,0.7,1.5,0.6
1788,train,False,Inverted_Cone,Soft,0.5,1.1,0.0,0.0
1789,train,False,Cone,Open,1.4,0.7,1.4,1.5
1790,train,False,Inverted_Cone,Open,1.6,0.7,1.2,0.9
1791,train,False,Cylinder,Open,0.4,0.8,1.3,1.6
1792,train,False,Sphere,Open,1.3,1.2,0.6,1.0
1793,train,False,Inverted_Cone,Open,0.8,0.8,0.7,0.6
1794,train,False,Cube,Soft,0.7,1.2,0.0,0.0
1795,train,False,Inverted_Cone,Open,0.6,0.9,1.3,1.6
1796,train,False,Cone,Normal,0.8,0.6,0.0,0.0
1797,train,False,Cylinder,Soft,0.9,0.8,0.0,0.0
1798,train,False,Cube,Open,0.7,1.0,1.1,1.7
1799,train,False,Side_Cylinder,Open,1.3,0.9,1.3,1.0
1800,train,False,Cone,Open,0.4,1.2,1.2,1.2
1801,train,False,Side_Cylinder,Open,0.6,1.4,1.2,1.3
1802,train,False,Cylinder,Open,1.6,0.6,1.2,1.1
1803,train,False,Cylinder,Open,1.3,1.1,1.5,1.3
1804,train,False,Cylinder,Open,0.4,1.1,1.6,0.9
1805,train,False,Sphere,Open,0.8,0.7,1.4,1.8
1806,train,False,Cube,Open,1.0,0.6,0.7,0.8
1807,train,False,Inverted_Cone,Open,0.4,0.5,0.6,1.3
1808,train,False,Torus,Normal,0.4,0.6,0.0,0.0
1809,train,False,Cube,Soft,0.7,1.3,0.0,0.0
1810,train,False,Inverted_Cone,Soft,1.5,0.6,0.0,0.0
1811,train,False,Cube,Open,1.0,1.4,1.0,0.7
1812,train,False,Inverted_Cone,Open,0.6,0.7,0.9,1.0
1813,train,False,Cone,Open,0.7,0.5,1.1,0.7
1814,train,False,Sphere,Open,0.9,1.0,1.1,1.2
1815,train,False,Sphere,Open,1.4,1.1,0.7,1.1
1816,train,False,Cylinder,Open,0.4,1.4,0.9,1.8
1817,train,False,Cone,Soft,1.3,1.4,0.0,0.0
1818,train,False,Sphere,Open,0.8,1.4,1.2,1.0
1819,train,False,Cone,Open,0.9,1.4,1.3,1.6
1820,train,False,Torus,Open,0.9,1.3,0.8,0.8
1821,train,False,Torus,Open,1.3,0.6,1.3,1.7
1822,train,False,Torus,Open,1.0,0.5,0.8,0.9
1823,train,False,Cylinder,Open,1.0,1.4,1.1,1.8
1824,train,False,Side_Cylinder,Soft,1.3,0.5,0.0,0.0
1825,train,False,Cube,Open,1.2,0.7,0.9,0.7
1826,train,False,Cone,Soft,1.2,0.6,0.0,0.0
1827,train,False,Cylinder,Soft,1.0,0.6,0.0,0.0
1828,train,False,Torus,Soft,0.9,0.7,0.0,0.0
1829,train,False,Inverted_Cone,Open,1.3,1.2,1.4,1.1
1830,train,False,Sphere,Soft,0.7,1.2,0.0,0.0
1831,train,False,Sphere,Open,0.7,0.7,0.9,1.5
1832,train,False,Sphere,Open,1.5,1.1,1.0,1.8
1833,train,False,Cylinder,Open,0.7,0.4,0.8,1.3
1834,train,False,Cone,Open,1.0,0.4,1.0,1.7
1835,train,False,Side_Cylinder,Soft,0.4,0.9,0.0,0.0
1836,train,False,Cylinder,Soft,1.5,1.1,0.0,0.0
1837,train,False,Torus,Open,1.6,0.8,0.6,1.1
1838,train,False,Sphere,Open,0.5,1.4,1.5,0.8
1839,train,False,Side_Cylinder,Soft,1.4,1.4,0.0,0.0
1840,train,False,Cylinder,Open,0.8,0.6,1.2,0.7
1841,train,False,Cylinder,Open,1.1,1.3,0.9,0.7
1842,train,False,Side_Cylinder,Open,1.4,0.7,1.5,1.3
1843,train,False,Cylinder,Open,0.5,1.0,1.3,1.6
1844,train,False,Inverted_Cone,Normal,1.0,1.2,0.0,0.0
1845,train,False,Cone,Normal,0.8,1.2,0.0,0.0
1846,train,False,Torus,Open,0.6,0.4,0.7,1.3
1847,train,False,Cube,Open,0.4,1.3,0.6,1.6
1848,train,False,Sphere,Open,1.5,0.5,0.6,0.8
1849,train,False,Cube,Open,0.4,0.8,0.9,1.7
1850,train,False,Inverted_Cone,Normal,1.5,1.2,0.0,0.0
1851,train,False,Torus,Normal,1.2,0.5,0.0,0.0
1852,train,False,Side_Cylinder,Open,1.2,1.0,0.8,1.7
1853,train,False,Cone,Soft,1.5,0.9,0.0,0.0
1854,train,False,Side_Cylinder,Open,1.5,1.2,1.0,1.6
1855,train,False,Cone,Normal,1.3,1.4,0.0,0.0
1856,train,False,Cone,Normal,0.4,1.4,0.0,0.0
1857,train,False,Sphere,Normal,1.2,0.7,0.0,0.0
1858,train,False,Cylinder,Open,0.5,1.3,1.2,1.6
1859,train,False,Cone,Open,0.7,0.9,1.3,0.9
1860,train,False,Inverted_Cone,Open,0.7,0.7,1.2,0.7
1861,train,False,Side_Cylinder,Open,1.1,0.4,0.9,1.7
1862,train,False,Torus,Open,0.8,0.8,1.4,1.2
1863,train,False,Sphere,Open,1.0,0.5,1.6,1.3
1864,train,False,Cylinder,Open,1.0,1.1,1.4,1.8
1865,train,False,Cylinder,Normal,1.2,1.2,0.0,0.0
1866,train,False,Inverted_Cone,Open,0.7,0.4,1.5,1.8
1867,train,False,Inverted_Cone,Open,1.5,1.3,1.6,1.1
1868,train,False,Sphere,Normal,1.6,1.2,0.0,0.0
1869,train,False,Side_Cylinder,Open,1.0,0.6,1.1,1.3
1870,train,False,Cone,Open,1.0,1.2,0.7,1.1
1871,train,False,Cylinder,Open,0.4,0.9,0.7,0.9
1872,train,False,Torus,Soft,0.8,0.9,0.0,0.0
1873,train,False,Torus,Normal,1.0,0.9,0.0,0.0
1874,train,False,Inverted_Cone,Soft,1.3,0.6,0.0,0.0
1875,train,False,Side_Cylinder,Open,1.0,1.0,1.5,1.1
1876,train,False,Inverted_Cone,Normal,0.8,0.6,0.0,0.0
1877,train,False,Cylinder,Open,1.3,1.4,1.1,1.7
1878,train,False,Cone,Soft,1.6,0.8,0.0,0.0
1879,train,False,Cylinder,Open,0.7,0.5,0.7,1.7
1880,train,False,Cube,Open,0.5,0.7,1.0,1.1
1881,train,False,Side_Cylinder,Soft,1.0,0.5,0.0,0.0
1882,train,False,Torus,Open,1.6,1.0,1.6,0.6
1883,train,False,Inverted_Cone,Open,1.1,1.3,1.6,1.1
1884,train,False,Cone,Open,0.8,1.3,1.5,1.5
1885,train,False,Side_Cylinder,Normal,1.4,1.3,0.0,0.0
1886,train,False,Cylinder,Open,1.2,0.6,0.9,1.5
1887,train,False,Torus,Open,0.7,1.4,1.6,0.8
1888,train,False,Torus,Soft,1.1,1.1,0.0,0.0
1889,train,False,Cone,Normal,1.4,0.8,0.0,0.0
1890,train,False,Cone,Open,1.2,1.0,1.3,0.9
1891,train,False,Cylinder,Soft,0.8,0.4,0.0,0.0
1892,train,False,Cone,Open,0.5,0.4,1.4,0.8
1893,train,False,Cylinder,Open,1.0,1.3,1.3,0.9
1894,train,False,Inverted_Cone,Open,1.3,1.3,0.6,1.3
1895,train,False,Side_Cylinder,Soft,0.4,1.1,0.0,0.0
1896,train,False,Sphere,Normal,1.4,0.6,0.0,0.0
1897,train,False,Sphere,Open,1.1,1.0,1.1,1.4
1898,train,False,Torus,Open,1.1,1.1,1.1,1.3
1899,train,False,Cube,Open,1.0,0.8,1.1,1.6
1900,train,False,Inverted_Cone,Soft,0.8,0.9,0.0,0.0
1901,train,False,Cone,Open,1.3,1.3,1.0,1.7
1902,train,False,Sphere,Open,0.6,0.4,0.9,1.7
1903,train,False,Inverted_Cone,Normal,0.7,0.4,0.0,0.0
1904,train,False,Torus,Normal,1.1,1.2,0.0,0.0
1905,train,False,Cube,Open,0.8,0.7,0.9,1.7
1906,train,False,Inverted_Cone,Normal,0.4,0.7,0.0,0.0
1907,train,False,Cone,Normal,0.7,0.7,0.0,0.0
1908,train,False,Sphere,Open,0.4,0.7,1.6,1.1
1909,train,False,Inverted_Cone,Open,0.7,0.4,0.8,1.8
1910,train,False,Inverted_Cone,Normal,1.3,0.9,0.0,0.0
1911,train,False,Cube,Open,0.4,0.9,1.3,0.8
1912,train,False,Inverted_Cone,Normal,1.1,0.4,0.0,0.0
1913,train,False,Cone,Open,0.4,1.4,0.7,0.7
1914,train,False,Cube,Soft,1.5,1.0,0.0,0.0
1915,train,False,Side_Cylinder,Normal,1.0,1.1,0.0,0.0
1916,train,False,Cube,Open,0.5,0.6,0.8,0.7
1917,train,False,Cone,Normal,1.6,1.1,0.0,0.0
1918,train,False,Torus,Normal,1.3,0.4,0.0,0.0
1919,train,False,Inverted_Cone,Open,1.0,0.9,1.2,1.7
1920,train,False,Inverted_Cone,Open,1.5,0.9,0.6,1.7
1921,train,False,Side_Cylinder,Normal,1.6,0.5,0.0,0.0
1922,train,False,Torus,Open,0.9,0.5,1.0,1.5
1923,train,False,Cube,Open,1.6,1.4,1.2,0.8
1924,train,False,Inverted_Cone,Open,1.4,0.4,1.2,1.5
1925,train,False,Inverted_Cone,Open,1.1,1.0,0.9,1.0
1926,train,False,Sphere,Open,1.5,1.3,1.6,1.4
1927,train,False,Side_Cylinder,Open,0.5,0.6,1.2,1.0
1928,train,False,Cylinder,Open,1.4,1.1,1.6,0.9
1929,train,False,Sphere,Open,1.3,1.0,0.8,0.7
1930,train,False,Torus,Open,1.1,0.6,1.2,1.4
1931,train,False,Side_Cylinder,Open,1.5,0.4,0.8,1.7
1932,train,False,Sphere,Soft,0.6,0.8,0.0,0.0
1933,train,False,Cone,Normal,1.3,1.1,0.0,0.0
1934,train,False,Inverted_Cone,Open,1.6,1.3,0.9,0.9
1935,train,False,Torus,Open,1.3,0.8,1.4,1.1
1936,train,False,Side_Cylinder,Open,0.4,0.9,1.1,1.5
1937,train,False,Torus,Normal,0.6,0.6,0.0,0.0
1938,train,False,Cylinder,Open,0.7,1.1,0.8,1.7
1939,train,False,Sphere,Open,0.5,1.4,1.6,1.5
1940,train,False,Cube,Open,1.3,0.5,0.7,1.4
1941,train,False,Cylinder,Open,0.5,0.5,1.1,1.1
1942,train,False,Cylinder,Soft,0.9,0.5,0.0,0.0
1943,train,False,Inverted_Cone,Open,0.5,1.2,1.1,1.2
1944,train,False,Torus,Normal,1.4,0.6,0.0,0.0
1945,train,False,Side_Cylinder,Open,0.7,1.2,1.0,0.8
1946,train,False,Cube,Open,1.4,0.7,0.9,1.7
1947,train,False,Side_Cylinder,Open,0.5,1.3,0.9,0.7
1948,train,False,Cone,Open,1.1,1.3,1.5,0.6
1949,train,False,Sphere,Open,1.5,0.8,1.1,1.5
1950,train,False,Cube,Open,1.6,0.9,1.5,1.8
1951,train,False,Cone,Soft,1.5,1.0,0.0,0.0
1952,train,False,Inverted_Cone,Open,0.8,0.5,1.1,1.7
1953,train,False,Cone,Soft,0.7,0.4,0.0,0.0
1954,train,False,Cylinder,Normal,0.6,0.8,0.0,0.0
1955,train,False,Torus,Soft,1.1,1.2,0.0,0.0
1956,train,False,Sphere,Open,1.0,1.2,1.5,1.0
1957,train,False,Cone,Normal,0.4,0.9,0.0,0.0
1958,train,False,Side_Cylinder,Open,0.4,0.7,1.2,1.6
1959,train,False,Sphere,Open,0.6,0.8,0.7,1.2
1960,train,False,Sphere,Open,0.9,1.1,1.0,1.6
1961,train,False,Cube,Soft,1.6,0.5,0.0,0.0
1962,train,False,Sphere,Open,0.8,1.4,1.4,1.0
1963,train,False,Side_Cylinder,Soft,0.6,0.8,0.0,0.0
1964,train,False,Cone,Open,0.6,0.7,0.7,1.3
1965,train,False,Inverted_Cone,Open,1.4,0.9,1.0,1.3
1966,train,False,Cone,Open,1.0,0.5,1.5,0.9
1967,train,False,Inverted_Cone,Soft,1.1,0.5,0.0,0.0
1968,train,False,Sphere,Open,1.5,1.4,1.3,1.3
1969,train,False,Cube,Open,0.9,0.9,1.5,1.7
1970,train,False,Cone,Open,1.1,0.6,0.9,1.8
1971,train,False,Inverted_Cone,Open,0.5,0.5,1.0,0.9
1972,train,False,Sphere,Soft,0.9,1.0,0.0,0.0
1973,train,False,Sphere,Open,0.9,1.3,0.8,1.1
1974,train,False,Side_Cylinder,Open,1.2,1.0,1.5,0.8
1975,train,False,Cone,Normal,0.6,0.9,0.0,0.0
1976,train,False,Side_Cylinder,Open,1.2,0.5,0.7,1.5
1977,train,False,Inverted_Cone,Open,0.6,0.8,1.0,1.4
1978,train,False,Cube,Soft,0.5,0.4,0.0,0.0
1979,train,False,Sphere,Open,1.2,0.9,1.0,1.6
1980,train,False,Cylinder,Normal,1.6,0.4,0.0,0.0
1981,train,False,Cylinder,Soft,0.5,0.4,0.0,0.0
1982,train,False,Cone,Open,1.6,0.8,1.6,1.7
1983,train,False,Cylinder,Open,0.9,1.2,0.9,0.7
1984,train,False,Cube,Open,0.9,1.3,0.9,0.6
1985,train,False,Cube,Open,0.6,0.4,1.1,0.6
1986,train,False,Inverted_Cone,Normal,1.6,0.4,0.0,0.0
1987,train,False,Torus,Open,1.4,0.4,1.5,1.6
1988,train,False,Cylinder,Open,1.4,0.5,1.3,0.6
1989,train,False,Cylinder,Normal,1.3,0.7,0.0,0.0
1990,train,False,Inverted_Cone,Open,1.1,1.4,1.1,1.4
1991,train,False,Cylinder,Open,0.5,0.7,0.7,1.4
1992,train,False,Torus,Soft,0.6,0.7,0.0,0.0
1993,train,False,Torus,Soft,1.6,1.4,0.0,0.0
1994,train,False,Torus,Normal,0.8,0.8,0.0,0.0
1995,train,False,Inverted_Cone,Open,0.8,1.1,0.6,1.6
1996,train,False,Cube,Open,1.1,0.9,0.9,1.4
1997,train,False,Cone,Open,1.3,1.2,1.4,1.8
1998,train,False,Torus,Open,1.6,1.4,1.5,1.2
1999,train,False,Cylinder,Soft,1.1,1.2,0.0,0.0
2000,train,False,Side_Cylinder,Soft,1.0,0.9,0.0,0.0
2001,train,False,Inverted_Cone,Open,0.8,0.8,1.2,0.7
2002,train,False,Sphere,Soft,1.0,1.3,0.0,0.0
2003,train,False,Cone,Open,0.4,0.9,0.6,1.3
2004,train,False,Sphere,Normal,0.5,0.9,0.0,0.0
2005,train,False,Sphere,Open,1.4,0.6,1.3,1.0
2006,train,False,Cone,Open,1.3,1.1,1.1,1.6
2007,train,False,Side_Cylinder,Open,0.5,1.2,0.7,1.3
2008,train,False,Cone,Open,1.4,0.4,1.1,1.6
2009,train,False,Inverted_Cone,Open,0.8,1.4,0.8,1.2
2010,train,False,Torus,Open,1.6,0.8,0.9,0.7
2011,train,False,Cube,Open,0.6,0.7,1.1,1.8
2012,train,False,Inverted_Cone,Soft,0.5,0.9,0.0,0.0
2013,train,False,Cone,Open,0.8,0.4,1.3,0.8
2014,train,False,Side_Cylinder,Open,0.8,1.2,1.5,0.7
2015,train,False,Cube,Soft,1.5,1.3,0.0,0.0
2016,train,False,Cube,Open,0.6,1.3,1.2,1.2
2017,train,False,Inverted_Cone,Open,1.1,0.7,1.4,0.6
2018,train,False,Torus,Open,0.4,1.4,1.0,1.6
2019,train,False,Side_Cylinder,Open,1.5,1.0,1.0,1.2
2020,train,False,Torus,Soft,0.5,1.4,0.0,0.0
2021,train,False,Inverted_Cone,Open,1.0,1.4,1.2,0.9
2022,train,False,Cube,Open,0.8,0.5,1.6,1.3
2023,train,False,Sphere,Normal,0.9,1.3,0.0,0.0
2024,train,False,Inverted_Cone,Soft,1.1,1.1,0.0,0.0
2025,train,False,Cube,Open,0.7,0.5,1.5,0.9
2026,train,False,Cone,Open,0.8,1.1,1.5,1.3
2027,train,False,Cube,Open,1.4,0.9,1.6,1.4
2028,train,False,Inverted_Cone,Open,1.6,1.0,0.7,1.0
2029,train,False,Sphere,Open,1.0,0.4,1.6,1.3
2030,train,False,Cone,Open,0.9,0.8,1.4,1.6
2031,train,False,Cone,Open,1.6,0.4,1.5,1.4
2032,train,False,Cylinder,Soft,0.7,1.1,0.0,0.0
2033,train,False,Sphere,Normal,0.8,0.7,0.0,0.0
2034,train,False,Torus,Open,0.4,0.9,1.5,1.8
2035,train,False,Inverted_Cone,Open,1.5,1.0,1.5,0.8
2036,train,False,Side_Cylinder,Soft,0.5,1.1,0.0,0.0
2037,train,False,Cylinder,Open,0.5,1.0,0.7,1.7
2038,train,False,Side_Cylinder,Open,0.7,1.3,0.8,0.6
2039,train,False,Inverted_Cone,Normal,1.2,0.9,0.0,0.0
2040,train,False,Cylinder,Open,1.5,0.8,1.0,0.8
2041,train,False,Cylinder,Normal,1.1,1.3,0.0,0.0
2042,train,False,Cylinder,Open,1.6,0.5,0.6,1.1
2043,train,False,Cylinder,Normal,1.4,0.5,0.0,0.0
2044,train,False,Cone,Soft,1.3,0.7,0.0,0.0
2045,train,False,Cylinder,Open,1.5,0.7,0.9,0.7
2046,train,False,Cone,Soft,1.2,1.1,0.0,0.0
2047,train,False,Torus,Soft,1.2,0.8,0.0,0.0
2048,train,False,Cone,Open,1.1,0.5,0.9,1.5
2049,train,False,Torus,Normal,0.4,1.1,0.0,0.0
2050,train,False,Side_Cylinder,Open,1.6,0.6,1.0,1.5
2051,train,False,Inverted_Cone,Soft,1.6,1.2,0.0,0.0
2052,train,False,Cube,Normal,1.2,0.6,0.0,0.0
2053,train,False,Cone,Soft,1.4,0.4,0.0,0.0
2054,train,False,Sphere,Open,0.8,0.6,1.0,0.9
2055,train,False,Cube,Open,1.2,1.1,0.6,1.5
2056,train,False,Side_Cylinder,Soft,1.6,0.9,0.0,0.0
2057,train,False,Cube,Soft,1.3,0.6,0.0,0.0
2058,train,False,Cylinder,Open,0.4,0.4,0.9,0.7
2059,train,False,Cylinder,Open,0.8,0.5,1.0,0.7
2060,train,False,Torus,Open,1.0,1.1,1.0,1.6
2061,train,False,Torus,Open,1.1,0.5,1.3,1.5
2062,train,False,Side_Cylinder,Open,1.4,1.4,0.7,0.6
2063,train,False,Cylinder,Soft,0.4,1.4,0.0,0.0
2064,train,False,Cube,Open,0.4,0.9,1.5,0.8
2065,train,False,Torus,Open,1.2,1.3,0.6,1.7
2066,train,False,Torus,Soft,0.9,1.3,0.0,0.0
2067,train,False,Sphere,Open,1.1,1.1,1.4,0.9
2068,train,False,Cube,Open,1.1,0.5,0.6,1.4
2069,train,False,Inverted_Cone,Open,0.7,0.9,1.4,0.7
2070,train,False,Cylinder,Open,0.9,1.4,1.5,0.7
2071,train,False,Torus,Open,1.3,0.4,1.3,1.4
2072,train,False,Inverted_Cone,Soft,0.5,1.4,0.0,0.0
2073,train,False,Sphere,Open,0.8,0.6,0.8,0.8
2074,train,False,Cone,Open,1.6,0.4,0.8,1.2
2075,train,False,Torus,Open,0.9,1.4,1.3,0.6
2076,train,False,Torus,Open,1.2,1.4,0.7,1.3
2077,train,False,Inverted_Cone,Open,1.4,0.9,1.0,1.4
2078,train,False,Side_Cylinder,Open,1.2,0.8,0.9,0.7
2079,train,False,Torus,Open,1.6,0.8,1.5,1.8
2080,train,False,Torus,Soft,1.0,0.5,0.0,0.0
2081,train,False,Cylinder,Open,1.4,0.8,0.7,1.2
2082,train,False,Cube,Open,1.2,0.7,0.6,1.4
2083,train,False,Side_Cylinder,Soft,1.2,0.7,0.0,0.0
2084,train,False,Cone,Open,1.3,0.9,0.8,1.3
2085,train,False,Cone,Open,0.8,0.9,0.9,1.5
2086,train,False,Cone,Open,0.6,0.6,1.1,0.9
2087,train,False,Side_Cylinder,Normal,1.2,0.5,0.0,0.0
2088,train,False,Cube,Open,1.4,0.4,1.0,1.1
2089,train,False,Cone,Open,1.1,1.3,1.1,0.6
2090,train,False,Inverted_Cone,Open,1.1,0.9,0.9,1.5
2091,train,False,Sphere,Normal,0.9,0.8,0.0,0.0
2092,train,False,Cube,Normal,1.0,0.7,0.0,0.0
2093,train,False,Cube,Normal,0.7,1.4,0.0,0.0
2094,train,False,Cylinder,Normal,0.7,0.5,0.0,0.0
2095,train,False,Cube,Open,0.8,1.0,1.4,1.5
2096,train,False,Cylinder,Soft,1.6,0.7,0.0,0.0
2097,train,False,Cylinder,Soft,0.4,1.3,0.0,0.0
2098,train,False,Cylinder,Normal,1.6,1.3,0.0,0.0
2099,train,False,Torus,Open,1.6,0.5,1.1,1.4
2100,train,False,Cone,Open,1.2,1.2,1.3,1.3
2101,train,False,Cylinder,Open,1.5,0.6,1.4,0.8
2102,train,False,Cone,Open,0.9,0.5,1.4,1.3
2103,train,False,Inverted_Cone,Normal,0.6,0.7,0.0,0.0
2104,train,False,Inverted_Cone,Open,0.8,0.7,0.6,1.3
2105,train,False,Sphere,Normal,0.9,0.4,0.0,0.0
2106,train,False,Cylinder,Open,0.8,1.3,1.4,0.9
2107,train,False,Cone,Open,1.3,1.3,0.7,1.1
2108,train,False,Cube,Open,1.0,1.2,0.6,0.7
2109,train,False,Side_Cylinder,Normal,1.2,1.2,0.0,0.0
2110,train,False,Cone,Soft,0.9,0.5,0.0,0.0
2111,train,False,Torus,Soft,0.7,0.9,0.0,0.0
2112,train,False,Sphere,Open,0.7,1.0,0.7,1.7
2113,train,False,Sphere,Open,0.6,1.1,1.3,1.6
2114,train,False,Inverted_Cone,Normal,0.4,0.6,0.0,0.0
2115,train,False,Inverted_Cone,Open,1.2,1.2,1.0,1.4
2116,train,False,Cone,Open,1.4,1.2,0.9,1.2
2117,train,False,Inverted_Cone,Soft,0.6,1.4,0.0,0.0
2118,train,False,Cube,Soft,1.0,1.1,0.0,0.0
2119,train,False,Inverted_Cone,Open,1.6,0.8,1.0,1.6
2120,train,False,Side_Cylinder,Normal,1.4,1.2,0.0,0.0
2121,train,False,Side_Cylinder,Open,0.9,0.8,1.6,0.6
2122,train,False,Torus,Soft,1.1,0.4,0.0,0.0
2123,train,False,Cylinder,Open,1.2,0.5,0.6,1.6
2124,train,False,Torus,Open,1.0,1.4,0.8,0.7
2125,train,False,Sphere,Soft,0.4,0.9,0.0,0.0
2126,train,False,Cone,Open,0.5,0.6,1.5,1.2
2127,train,False,Cone,Soft,0.5,0.6,0.0,0.0
2128,train,False,Side_Cylinder,Soft,1.6,0.6,0.0,0.0
2129,train,False,Cylinder,Open,0.4,1.4,1.5,0.7
2130,train,False,Side_Cylinder,Open,0.5,0.5,1.2,1.1
2131,train,False,Cylinder,Normal,0.5,0.7,0.0,0.0
2132,train,False,Cube,Open,1.1,0.8,0.8,1.1
2133,train,False,Inverted_Cone,Soft,0.8,0.6,0.0,0.0
2134,train,False,Cube,Open,1.2,1.3,1.2,1.5
2135,train,False,Cube,Soft,0.9,0.7,0.0,0.0
2136,train,False,Torus,Open,1.5,1.2,0.7,1.6
2137,train,False,Torus,Soft,0.6,0.4,0.0,0.0
2138,train,False,Torus,Normal,1.6,1.2,0.0,0.0
2139,train,False,Cube,Open,1.5,0.8,1.1,0.7
2140,train,False,Cylinder,Open,1.3,0.7,1.0,1.4
2141,train,False,Cone,Open,1.3,0.7,1.1,1.8
2142,train,False,Cube,Open,0.7,1.4,1.0,0.6
2143,train,False,Cone,Open,1.2,1.4,0.7,1.1
2144,train,False,Cone,Soft,0.4,0.4,0.0,0.0
2145,train,False,Sphere,Soft,1.6,1.4,0.0,0.0
2146,train,False,Cylinder,Open,1.5,1.4,0.7,1.6
2147,train,False,Cone,Open,1.0,1.2,1.0,0.9
2148,train,False,Cone,Normal,1.0,0.7,0.0,0.0
2149,train,False,Cylinder,Soft,0.9,0.9,0.0,0.0
2150,train,False,Cone,Open,0.9,0.4,1.4,0.8
2151,train,False,Side_Cylinder,Open,0.8,0.9,0.8,0.6
2152,train,False,Cylinder,Soft,1.1,1.1,0.0,0.0
